Angle [deg],Speed [m/s],Distance [m],Fx [N],Fy [N],Fz [N],Mx [N*m],My [N*m],Mz [N*m],Ft [N],Ftot [N]
238.45,1.37,16.70,5.41,5.29,0.18,0.17,0.18,0.13,0.50,7.57
237.39,1.37,16.71,5.02,6.02,1.47,0.24,0.00,0.28,1.09,7.98
236.43,1.37,16.71,4.48,6.87,2.30,0.29,-0.10,0.34,1.34,8.51
235.28,1.37,16.72,3.89,7.89,2.30,0.29,-0.10,0.34,1.34,9.10
234.32,1.37,16.72,3.79,8.94,1.56,0.23,-0.03,0.24,0.92,9.84
233.26,1.37,16.73,4.21,9.55,0.64,0.15,0.03,0.15,0.59,10.46
232.29,1.37,16.73,5.26,9.35,-0.46,0.03,0.07,0.15,0.59,10.74
231.15,1.37,16.74,6.78,7.98,-1.29,-0.08,0.09,0.22,0.84,10.55
230.19,1.37,16.75,8.28,5.61,-1.75,-0.09,0.16,0.28,1.09,10.15
228.96,1.37,16.75,9.42,3.10,-1.66,0.01,0.25,0.28,1.09,10.05
227.81,1.37,16.76,9.70,1.37,-1.38,0.14,0.36,0.26,1.00,9.90
226.76,1.37,16.76,8.94,1.25,-0.92,0.23,0.36,0.17,0.67,9.07
225.70,1.38,16.77,7.24,2.92,-0.46,0.21,0.25,0.06,0.25,7.82
224.56,1.37,16.78,5.07,5.77,0.00,0.14,0.10,-0.02,-0.08,7.68
223.59,1.38,16.78,2.94,8.77,0.74,0.07,-0.10,-0.15,-0.59,9.28
222.54,1.38,16.79,1.71,10.77,1.47,0.07,-0.21,-0.24,-0.92,11.00
221.40,1.38,16.79,1.67,11.08,2.12,0.16,-0.23,-0.30,-1.17,11.40
220.25,1.38,16.80,3.08,9.62,2.21,0.26,-0.15,-0.24,-0.92,10.34
219.20,1.39,16.80,5.72,6.73,1.75,0.32,-0.04,-0.09,-0.33,9.01
218.06,1.39,16.81,8.74,3.29,0.64,0.29,0.10,0.15,0.59,9.36
216.91,1.39,16.82,11.25,0.47,-0.64,0.26,0.26,0.37,1.42,11.28
215.77,1.39,16.82,12.50,-0.91,-1.66,0.27,0.40,0.54,2.09,12.64
214.72,1.39,16.83,12.07,-0.38,-2.12,0.29,0.47,0.60,2.34,12.26
213.57,1.40,16.83,10.32,1.83,-1.93,0.28,0.42,0.54,2.09,10.65
212.52,1.40,16.84,7.87,5.09,-1.10,0.21,0.25,0.45,1.76,9.44
211.38,1.40,16.85,5.78,8.11,-0.18,0.05,0.02,0.34,1.34,9.96
210.32,1.41,16.85,4.74,10.17,0.74,-0.11,-0.20,0.30,1.17,11.25
209.27,1.41,16.86,5.12,10.52,1.20,-0.17,-0.29,0.22,0.84,11.76
208.21,1.41,16.86,6.45,9.36,1.20,-0.11,-0.25,0.11,0.42,11.43
207.07,1.41,16.87,8.36,6.80,0.83,0.06,-0.11,-0.02,-0.08,10.81
206.10,1.41,16.87,10.00,3.74,0.18,0.23,0.06,-0.15,-0.59,10.67
204.87,1.41,16.88,10.92,1.30,-0.46,0.35,0.19,-0.26,-1.00,11.01
203.82,1.42,16.89,10.86,-0.01,-0.83,0.34,0.23,-0.28,-1.09,10.89
202.68,1.41,16.89,9.80,0.07,-1.01,0.23,0.19,-0.22,-0.84,9.86
201.62,1.41,16.90,8.35,1.55,-0.55,0.11,0.08,-0.11,-0.42,8.51
200.48,1.41,16.90,6.62,3.76,0.09,0.02,-0.04,0.00,0.00,7.61
199.34,1.41,16.91,5.50,5.58,0.92,-0.04,-0.16,0.04,0.17,7.89
198.28,1.41,16.92,5.13,6.60,1.38,-0.04,-0.21,0.00,0.00,8.47
197.14,1.42,16.92,5.71,6.29,1.56,-0.00,-0.22,-0.02,-0.08,8.64
196.00,1.42,16.93,7.13,4.67,1.29,0.10,-0.15,-0.06,-0.25,8.62
194.85,1.42,16.93,8.67,2.67,0.74,0.22,-0.06,-0.02,-0.08,9.10
193.71,1.42,16.94,9.93,1.03,0.09,0.33,0.04,0.09,0.33,9.99
192.66,1.42,16.95,10.43,0.37,-0.28,0.35,0.09,0.22,0.84,10.44
191.43,1.42,16.95,10.26,0.64,-0.64,0.24,0.10,0.34,1.34,10.30
190.37,1.42,16.96,9.56,1.61,-0.74,0.08,0.07,0.39,1.50,9.73
189.23,1.42,16.96,8.82,2.31,-0.74,-0.06,0.04,0.37,1.42,9.15
188.17,1.42,16.97,8.65,2.33,-0.55,-0.06,0.02,0.28,1.09,8.98
186.94,1.42,16.98,8.77,1.70,-0.09,0.07,-0.01,0.17,0.67,8.94
185.89,1.42,16.98,9.06,0.75,0.55,0.28,-0.06,0.06,0.25,9.11
184.66,1.42,16.99,9.22,0.16,1.38,0.42,-0.15,0.00,0.00,9.32
183.60,1.42,16.99,8.99,0.47,2.21,0.40,-0.25,-0.02,-0.08,9.26
182.46,1.42,17.00,8.58,1.40,2.48,0.24,-0.30,0.02,0.08,9.04
181.41,1.42,17.01,8.20,2.55,2.39,0.03,-0.30,0.11,0.42,8.91
180.26,1.42,17.01,8.14,3.16,1.56,-0.10,-0.21,0.17,0.67,8.87
179.12,1.42,17.02,8.73,2.90,0.55,-0.13,-0.10,0.22,0.84,9.22
177.98,1.42,17.02,9.38,1.85,-0.46,0.00,0.02,0.26,1.00,9.58
176.92,1.42,17.03,10.08,0.62,-1.01,0.17,0.05,0.30,1.17,10.15
175.87,1.42,17.03,10.23,-0.39,-1.10,0.28,0.08,0.32,1.25,10.30
174.81,1.42,17.04,9.79,-0.61,-0.83,0.29,0.04,0.28,1.09,9.85
173.67,1.42,17.05,8.97,-0.12,-0.18,0.23,-0.03,0.22,0.84,8.97
172.62,1.42,17.05,8.00,0.61,0.18,0.16,-0.07,0.13,0.50,8.03
171.47,1.42,17.06,7.41,1.23,0.64,0.09,-0.12,0.02,0.08,7.54
170.33,1.42,17.06,7.43,1.06,0.74,0.11,-0.13,-0.04,-0.17,7.54
169.28,1.42,17.07,8.13,0.20,0.83,0.16,-0.15,-0.06,-0.25,8.18
168.13,1.41,17.08,8.99,-1.17,0.64,0.23,-0.15,-0.02,-0.08,9.09
166.99,1.41,17.08,9.82,-2.40,0.37,0.29,-0.14,0.06,0.25,10.12
165.94,1.41,17.09,10.06,-2.91,-0.09,0.29,-0.12,0.15,0.59,10.47
164.79,1.41,17.09,9.77,-2.29,-0.18,0.24,-0.10,0.22,0.84,10.03
163.65,1.41,17.10,9.21,-1.02,0.09,0.10,-0.10,0.30,1.17,9.27
162.51,1.41,17.11,8.56,0.41,0.64,-0.02,-0.14,0.34,1.34,8.60
161.46,1.41,17.11,8.44,0.97,1.20,-0.11,-0.17,0.37,1.42,8.58
160.31,1.41,17.12,8.85,0.57,1.66,-0.12,-0.19,0.32,1.25,9.03
159.26,1.41,17.12,9.44,-0.90,1.66,-0.02,-0.23,0.28,1.09,9.62
158.12,1.40,17.13,9.91,-2.57,1.20,0.08,-0.21,0.19,0.75,10.30
156.97,1.40,17.14,10.19,-3.84,0.64,0.20,-0.19,0.15,0.59,10.91
155.92,1.40,17.14,9.83,-4.06,0.28,0.24,-0.17,0.11,0.42,10.64
154.78,1.40,17.15,9.23,-3.30,0.28,0.21,-0.16,0.13,0.50,9.81
153.72,1.40,17.15,8.61,-2.01,0.74,0.13,-0.19,0.15,0.59,8.87
152.67,1.40,17.16,7.95,-0.70,1.29,0.07,-0.23,0.19,0.75,8.09
151.52,1.40,17.16,7.63,0.03,1.75,0.02,-0.27,0.28,1.09,7.83
150.38,1.40,17.17,7.50,0.14,1.75,0.02,-0.27,0.30,1.17,7.70
149.24,1.40,17.18,7.68,-0.62,1.56,-0.01,-0.24,0.32,1.25,7.86
148.18,1.40,17.18,7.88,-1.83,0.92,-0.02,-0.15,0.30,1.17,8.14
147.13,1.40,17.19,8.30,-3.14,0.28,-0.00,-0.07,0.26,1.00,8.87
146.07,1.40,17.19,8.54,-4.01,-0.28,0.03,-0.02,0.22,0.84,9.44
145.02,1.39,17.20,8.42,-4.00,-0.37,0.11,-0.06,0.19,0.75,9.33
143.88,1.39,17.21,8.12,-3.00,0.00,0.18,-0.16,0.26,1.00,8.66
142.73,1.39,17.21,7.75,-1.11,0.83,0.22,-0.32,0.37,1.42,7.87
141.68,1.39,17.22,7.32,0.62,1.93,0.14,-0.42,0.49,1.92,7.60
140.54,1.39,17.22,7.52,1.50,2.58,0.01,-0.42,0.58,2.26,8.09
139.48,1.39,17.23,7.98,0.72,2.67,-0.10,-0.35,0.56,2.17,8.45
138.43,1.39,17.23,8.74,-1.47,2.02,-0.16,-0.21,0.45,1.76,9.09
137.29,1.39,17.24,9.35,-4.04,0.83,-0.08,-0.09,0.28,1.09,10.22
136.32,1.38,17.25,9.46,-6.02,-0.18,0.01,-0.02,0.15,0.59,11.22
135.18,1.38,17.25,8.94,-6.20,-0.46,0.07,-0.04,0.11,0.42,10.89
134.12,1.38,17.26,7.72,-4.68,-0.09,0.06,-0.09,0.13,0.50,9.03
132.98,1.38,17.26,6.43,-2.15,0.83,-0.04,-0.14,0.17,0.67,6.83
132.01,1.38,17.27,5.47,0.16,1.75,-0.14,-0.18,0.22,0.84,5.74
130.87,1.38,17.27,5.18,1.13,2.48,-0.23,-0.21,0.22,0.84,5.85
129.81,1.38,17.28,5.69,0.33,2.39,-0.22,-0.21,0.19,0.75,6.18
128.76,1.38,17.29,6.68,-1.79,1.84,-0.15,-0.20,0.24,0.92,7.16
127.71,1.38,17.29,7.74,-4.29,1.01,-0.05,-0.18,0.26,1.00,8.91
126.56,1.38,17.30,8.42,-6.04,0.18,0.01,-0.10,0.37,1.42,10.37
125.51,1.38,17.30,8.50,-6.47,-0.28,0.04,-0.06,0.43,1.67,10.69
124.37,1.38,17.31,8.05,-5.77,-0.28,-0.00,0.00,0.47,1.84,9.91
123.40,1.37,17.31,7.45,-4.33,0.18,-0.07,0.02,0.45,1.76,8.62
122.26,1.38,17.32,6.70,-3.01,0.64,-0.13,0.00,0.43,1.67,7.37
121.20,1.38,17.33,5.98,-2.19,0.92,-0.13,-0.06,0.39,1.50,6.44
120.15,1.38,17.33,5.60,-2.10,1.10,-0.11,-0.13,0.34,1.34,6.08
119.09,1.37,17.34,5.30,-2.56,0.83,-0.05,-0.16,0.32,1.25,5.95
117.95,1.37,17.34,5.16,-3.52,0.55,-0.02,-0.16,0.34,1.34,6.27
116.98,1.37,17.35,5.32,-4.60,0.28,0.01,-0.16,0.32,1.25,7.04
115.93,1.37,17.35,5.57,-5.52,0.09,0.01,-0.12,0.30,1.17,7.85
114.87,1.37,17.36,5.71,-6.11,0.00,-0.00,-0.06,0.24,0.92,8.36
113.73,1.37,17.37,5.46,-5.91,0.09,-0.01,-0.08,0.17,0.67,8.04
112.68,1.37,17.37,4.94,-4.77,0.37,-0.03,-0.11,0.17,0.67,6.88
111.53,1.37,17.38,4.28,-3.22,0.74,-0.04,-0.20,0.19,0.75,5.40
110.57,1.37,17.38,3.88,-1.94,1.20,-0.08,-0.26,0.24,0.92,4.50
109.42,1.37,17.39,3.84,-1.67,1.56,-0.11,-0.31,0.26,1.00,4.47
108.37,1.37,17.39,4.23,-2.84,1.47,-0.11,-0.29,0.24,0.92,5.30
107.23,1.37,17.40,4.75,-4.98,1.01,-0.08,-0.22,0.15,0.59,6.96
106.17,1.37,17.41,5.10,-7.09,0.37,-0.03,-0.14,0.09,0.33,8.74
105.03,1.37,17.41,5.12,-8.10,-0.18,0.01,-0.06,0.06,0.25,9.58
103.97,1.37,17.42,4.64,-7.32,-0.18,-0.01,-0.02,0.15,0.59,8.67
102.92,1.37,17.42,3.86,-4.62,0.46,-0.08,-0.02,0.26,1.00,6.04
101.87,1.37,17.43,3.05,-1.12,1.29,-0.18,-0.02,0.34,1.34,3.50
100.81,1.37,17.43,2.81,1.78,2.12,-0.28,0.02,0.37,1.42,3.94
99.76,1.37,17.44,3.08,2.88,2.30,-0.32,0.09,0.30,1.17,4.80
98.61,1.37,17.45,4.08,1.76,2.02,-0.29,0.15,0.24,0.92,4.88
97.56,1.37,17.45,5.27,-1.40,1.20,-0.20,0.23,0.19,0.75,5.58
96.42,1.37,17.46,6.31,-4.97,0.37,-0.11,0.26,0.19,0.75,8.04
95.36,1.37,17.46,6.75,-7.84,-0.28,-0.02,0.22,0.28,1.09,10.35
94.31,1.37,17.47,6.36,-8.77,-0.46,-0.02,0.13,0.34,1.34,10.84
93.34,1.37,17.47,5.27,-7.62,0.09,-0.07,0.01,0.37,1.42,9.26
92.20,1.37,17.48,3.87,-5.04,0.92,-0.16,-0.12,0.32,1.25,6.42
91.23,1.37,17.49,2.56,-2.16,2.12,-0.26,-0.23,0.19,0.75,3.96
90.09,1.37,17.49,1.67,-0.20,2.58,-0.32,-0.28,0.09,0.33,3.08
89.03,1.38,17.50,1.64,0.39,2.58,-0.33,-0.27,0.02,0.08,3.08
87.98,1.37,17.50,2.28,-0.53,1.84,-0.25,-0.23,0.06,0.25,2.97
86.92,1.37,17.51,3.36,-2.38,0.55,-0.10,-0.12,0.22,0.84,4.15
85.87,1.37,17.51,4.41,-4.53,-0.74,0.05,0.02,0.28,1.09,6.36
84.81,1.37,17.52,5.05,-6.26,-1.56,0.16,0.13,0.30,1.17,8.20
83.67,1.37,17.53,5.16,-7.18,-1.84,0.20,0.26,0.24,0.92,9.03
82.71,1.37,17.53,4.55,-7.07,-1.38,0.16,0.28,0.11,0.42,8.52
81.47,1.37,17.54,3.77,-5.93,-0.55,0.06,0.19,0.00,0.00,7.05
80.42,1.37,17.54,2.71,-4.38,0.55,-0.09,0.03,-0.04,-0.17,5.19
79.37,1.37,17.55,1.80,-2.62,1.47,-0.23,-0.16,-0.02,-0.08,3.50
78.31,1.37,17.55,1.34,-1.45,2.02,-0.32,-0.29,0.04,0.17,2.83
77.17,1.37,17.56,1.32,-0.88,2.02,-0.33,-0.32,0.09,0.33,2.57
76.11,1.37,17.57,1.78,-1.23,1.75,-0.29,-0.23,0.11,0.42,2.78
75.06,1.37,17.57,2.70,-2.26,1.10,-0.18,-0.09,0.13,0.50,3.70
74.00,1.38,17.58,3.88,-3.41,0.37,-0.06,0.07,0.15,0.59,5.18
72.86,1.37,17.58,4.73,-4.15,0.00,0.01,0.17,0.15,0.59,6.29
71.81,1.37,17.59,4.93,-4.29,0.00,0.04,0.24,0.15,0.59,6.54
70.66,1.37,17.59,4.54,-3.69,0.37,0.00,0.25,0.11,0.42,5.86
69.70,1.37,17.60,3.54,-2.68,0.92,-0.06,0.23,0.04,0.17,4.53
68.55,1.37,17.61,2.44,-1.65,1.47,-0.13,0.22,-0.02,-0.08,3.30
67.50,1.38,17.61,1.54,-1.24,1.56,-0.17,0.14,0.00,0.00,2.52
66.36,1.38,17.62,1.12,-1.55,1.29,-0.17,0.05,0.04,0.17,2.31
65.30,1.38,17.62,1.20,-2.56,0.92,-0.19,-0.10,0.15,0.59,2.97
64.25,1.38,17.63,1.90,-3.87,0.55,-0.20,-0.21,0.22,0.84,4.35
63.11,1.38,17.63,2.74,-5.40,0.64,-0.24,-0.25,0.24,0.92,6.09
62.05,1.38,17.64,3.30,-6.37,0.92,-0.23,-0.15,0.13,0.50,7.24
61.08,1.38,17.65,3.46,-6.57,1.01,-0.15,0.04,0.00,0.00,7.49
59.94,1.38,17.65,2.83,-5.72,0.92,-0.02,0.24,-0.13,-0.50,6.44
58.89,1.38,17.66,1.83,-3.64,0.55,0.09,0.35,-0.13,-0.50,4.11
57.74,1.38,17.66,0.60,-0.91,0.18,0.13,0.32,-0.06,-0.25,1.10
56.78,1.38,17.67,-0.29,1.70,0.18,0.04,0.17,0.06,0.25,1.73
55.72,1.38,17.67,-0.51,3.03,0.64,-0.15,-0.03,0.22,0.84,3.14
54.67,1.38,17.68,0.04,2.48,1.29,-0.30,-0.12,0.24,0.92,2.80
53.61,1.38,17.69,1.34,-0.25,1.66,-0.32,-0.07,0.17,0.67,2.15
52.47,1.38,17.69,2.85,-4.24,1.29,-0.13,0.12,0.09,0.33,5.27
51.33,1.38,17.70,4.05,-7.97,0.28,0.13,0.27,0.00,0.00,8.94
50.19,1.38,17.70,4.23,-9.92,-1.01,0.36,0.32,-0.02,-0.08,10.83
49.13,1.39,17.71,3.17,-9.32,-1.66,0.39,0.22,0.00,0.00,9.98
47.99,1.38,17.72,1.18,-6.32,-1.10,0.18,0.06,-0.04,-0.17,6.52
46.93,1.38,17.72,-1.02,-2.15,0.55,-0.16,-0.03,-0.13,-0.50,2.44
45.97,1.38,17.73,-2.55,1.52,2.39,-0.41,0.01,-0.28,-1.09,3.81
44.82,1.38,17.73,-2.77,3.36,3.40,-0.43,0.16,-0.37,-1.42,5.53
43.77,1.39,17.74,-1.41,2.81,2.94,-0.22,0.30,-0.28,-1.09,4.30
42.63,1.39,17.74,1.05,0.66,1.20,0.09,0.32,-0.02,-0.08,1.72
41.48,1.39,17.75,3.50,-2.20,-0.92,0.33,0.20,0.34,1.34,4.23
40.34,1.39,17.76,4.95,-4.17,-2.21,0.32,-0.01,0.62,2.42,6.84
39.38,1.39,17.76,5.08,-4.73,-1.93,0.12,-0.14,0.75,2.93,7.21
38.23,1.39,17.77,4.01,-4.06,-0.28,-0.14,-0.12,0.58,2.26,5.71
37.18,1.39,17.77,2.35,-2.65,1.93,-0.30,0.09,0.28,1.09,4.04
36.12,1.39,17.78,1.04,-1.68,3.31,-0.26,0.32,-0.06,-0.25,3.86
35.07,1.39,17.78,0.38,-1.66,3.40,-0.07,0.47,-0.32,-1.25,3.80
33.93,1.39,17.79,0.36,-2.53,2.02,0.16,0.43,-0.34,-1.34,3.26
32.87,1.39,17.80,0.42,-3.75,-0.18,0.34,0.24,-0.26,-1.00,3.77
31.73,1.39,17.80,0.12,-4.46,-2.02,0.40,0.02,-0.11,-0.42,4.90
30.67,1.39,17.81,-0.66,-4.30,-2.76,0.32,-0.14,0.00,0.00,5.15
29.62,1.40,17.81,-1.58,-3.15,-2.12,0.17,-0.14,0.04,0.17,4.11
28.48,1.40,17.82,-2.10,-1.36,-0.37,0.02,-0.00,0.04,0.17,2.53
27.33,1.40,17.83,-1.86,0.26,1.56,-0.10,0.18,0.09,0.33,2.44
26.28,1.40,17.83,-0.82,1.21,3.22,-0.18,0.35,0.13,0.50,3.54
25.22,1.40,17.84,0.76,1.11,3.77,-0.17,0.43,0.22,0.84,4.00
24.17,1.39,17.84,2.07,0.27,3.50,-0.13,0.41,0.28,1.09,4.07
22.94,1.39,17.85,2.71,-0.91,2.48,-0.06,0.32,0.28,1.09,3.79
21.97,1.39,17.85,2.53,-1.94,1.20,0.00,0.18,0.22,0.84,3.41
20.83,1.39,17.86,1.85,-2.62,0.09,0.02,0.05,0.11,0.42,3.21
19.78,1.40,17.87,0.83,-3.07,-0.55,0.03,-0.02,0.00,0.00,3.22
18.63,1.39,17.87,0.08,-3.16,-0.64,0.05,-0.03,-0.09,-0.33,3.23
17.58,1.39,17.88,-0.30,-3.04,-0.37,0.12,0.03,-0.15,-0.59,3.08
16.44,1.39,17.88,-0.44,-2.69,0.28,0.22,0.14,-0.15,-0.59,2.74
15.38,1.39,17.89,-0.39,-2.12,0.83,0.28,0.21,-0.09,-0.33,2.31
14.24,1.40,17.89,-0.48,-1.50,1.56,0.22,0.28,-0.04,-0.17,2.22
13.18,1.40,17.90,-0.45,-1.01,2.02,0.09,0.29,0.00,0.00,2.31
12.04,1.40,17.91,-0.53,-0.66,2.12,-0.06,0.27,0.06,0.25,2.28
10.90,1.40,17.91,-0.67,-0.48,1.84,-0.14,0.22,0.13,0.50,2.02
9.84,1.40,17.92,-0.98,-0.34,1.20,-0.10,0.15,0.19,0.75,1.58
8.70,1.40,17.92,-1.26,-0.18,0.46,-0.01,0.08,0.19,0.75,1.36
7.65,1.40,17.93,-1.29,-0.03,-0.09,0.07,0.03,0.17,0.67,1.29
6.59,1.40,17.94,-1.06,-0.26,-0.18,0.09,0.02,0.11,0.42,1.11
5.45,1.40,17.94,-0.44,-0.96,0.09,0.07,0.05,0.02,0.08,1.06
4.39,1.40,17.95,0.42,-1.92,0.64,0.06,0.11,-0.04,-0.17,2.07
3.25,1.40,17.95,1.26,-2.81,1.29,0.04,0.18,0.00,0.00,3.34
2.11,1.40,17.96,1.74,-3.10,1.47,0.01,0.20,0.13,0.50,3.85
0.97,1.40,17.97,1.66,-2.62,1.38,-0.08,0.19,0.28,1.09,3.39
0.00,1.40,17.97,1.23,-1.33,1.10,-0.24,0.15,0.39,1.50,2.12
358.86,1.40,17.98,0.44,0.02,0.92,-0.35,0.14,0.39,1.50,1.02
357.89,1.41,17.98,-0.33,1.29,0.92,-0.31,0.14,0.28,1.09,1.62
356.75,1.40,17.99,-1.05,2.08,0.92,-0.16,0.14,0.09,0.33,2.50
355.69,1.40,17.99,-1.60,2.48,0.83,0.08,0.12,-0.09,-0.33,3.07
354.55,1.40,18.00,-2.17,2.39,0.55,0.21,0.08,-0.15,-0.59,3.28
353.50,1.40,18.01,-2.45,1.79,0.28,0.19,0.05,-0.17,-0.67,3.05
352.44,1.40,18.01,-2.46,0.65,0.09,0.08,0.03,-0.15,-0.59,2.54
351.39,1.40,18.02,-2.01,-0.77,0.00,-0.01,0.03,-0.15,-0.59,2.15
350.24,1.40,18.02,-1.09,-2.28,0.18,-0.01,0.05,-0.15,-0.59,2.53
349.10,1.40,18.03,-0.08,-3.40,0.37,0.10,0.06,-0.15,-0.59,3.42
347.87,1.39,18.04,0.69,-3.69,0.28,0.19,0.03,-0.06,-0.25,3.77
346.82,1.39,18.04,0.96,-3.25,-0.09,0.15,-0.01,0.04,0.17,3.39
345.67,1.39,18.05,1.02,-2.45,-0.37,0.02,-0.01,0.15,0.59,2.68
344.62,1.39,18.05,0.75,-1.93,-0.46,-0.15,0.02,0.17,0.67,2.12
343.48,1.39,18.06,0.33,-1.72,-0.09,-0.13,0.06,0.04,0.17,1.76
342.42,1.39,18.06,-0.33,-1.38,0.37,0.07,0.05,-0.19,-0.75,1.47
341.28,1.39,18.07,-1.21,-0.36,0.64,0.34,0.00,-0.39,-1.50,1.42
340.22,1.39,18.08,-2.34,1.81,0.55,0.50,-0.07,-0.49,-1.92,3.01
338.99,1.39,18.08,-3.18,4.32,0.18,0.41,-0.09,-0.45,-1.76,5.36
337.94,1.39,18.09,-3.10,5.84,-0.18,0.12,-0.04,-0.30,-1.17,6.61
336.88,1.38,18.09,-1.76,5.12,-0.09,-0.16,0.09,-0.06,-0.25,5.41
335.83,1.38,18.10,0.54,1.54,0.46,-0.30,0.22,0.09,0.33,1.70
334.69,1.38,18.11,3.10,-3.41,1.01,-0.17,0.24,0.19,0.75,4.72
333.54,1.38,18.11,4.66,-7.46,1.20,0.10,0.14,0.15,0.59,8.88
332.49,1.38,18.12,4.22,-8.18,0.92,0.37,-0.03,0.09,0.33,9.25
331.35,1.39,18.12,1.91,-4.64,0.37,0.44,-0.14,0.02,0.08,5.03
330.29,1.38,18.13,-1.36,2.11,0.00,0.32,-0.14,-0.06,-0.25,2.51
329.24,1.39,18.13,-4.26,9.15,0.37,0.12,0.02,-0.13,-0.50,10.11
328.18,1.39,18.14,-5.47,13.38,1.38,-0.03,0.24,-0.17,-0.67,14.52
327.13,1.39,18.15,-4.65,12.84,2.48,-0.02,0.38,-0.11,-0.42,13.88
326.16,1.39,18.15,-2.14,7.96,2.85,0.07,0.38,-0.02,-0.08,8.72
325.02,1.39,18.16,0.88,0.84,2.21,0.20,0.21,0.11,0.42,2.52
323.96,1.39,18.16,3.08,-5.30,0.74,0.23,-0.02,0.24,0.92,6.17
322.82,1.39,18.17,3.61,-8.00,-1.01,0.13,-0.20,0.30,1.17,8.84
321.86,1.39,18.17,2.52,-6.73,-2.21,-0.06,-0.23,0.30,1.17,7.52
320.80,1.39,18.18,0.52,-2.44,-2.39,-0.22,-0.13,0.26,1.00,3.46
319.83,1.39,18.18,-1.48,2.74,-1.75,-0.28,0.01,0.19,0.75,3.57
318.78,1.39,18.19,-2.83,6.74,-0.64,-0.19,0.11,0.17,0.67,7.34
317.64,1.39,18.20,-3.13,8.63,0.28,-0.01,0.10,0.17,0.67,9.19
316.49,1.39,18.20,-2.41,8.18,0.74,0.17,-0.00,0.22,0.84,8.56
315.53,1.39,18.21,-1.12,6.29,0.46,0.27,-0.14,0.26,1.00,6.40
314.38,1.39,18.21,0.19,4.05,-0.09,0.25,-0.21,0.30,1.17,4.05
313.33,1.38,18.22,1.08,2.31,-0.83,0.08,-0.17,0.28,1.09,2.68
312.28,1.38,18.22,1.44,1.41,-1.20,-0.15,0.01,0.24,0.92,2.34
311.22,1.38,18.23,1.03,1.38,-1.20,-0.32,0.20,0.15,0.59,2.10
310.08,1.38,18.24,0.25,1.86,-0.83,-0.41,0.37,-0.04,-0.17,2.05
309.11,1.38,18.24,-0.84,2.67,-0.46,-0.34,0.38,-0.19,-0.75,2.83
307.97,1.38,18.25,-1.69,3.44,-0.37,-0.20,0.23,-0.37,-1.42,3.85
306.91,1.38,18.25,-2.22,3.92,-0.28,0.00,-0.00,-0.45,-1.76,4.52
305.77,1.38,18.26,-2.42,4.11,-0.28,0.15,-0.20,-0.45,-1.76,4.77
304.72,1.38,18.26,-2.32,3.97,-0.09,0.23,-0.28,-0.43,-1.67,4.60
303.57,1.38,18.27,-2.31,3.87,0.37,0.24,-0.21,-0.37,-1.42,4.52
302.43,1.38,18.28,-2.33,3.97,0.83,0.17,-0.02,-0.32,-1.25,4.68
301.20,1.38,18.28,-2.27,4.54,1.01,0.07,0.17,-0.28,-1.09,5.17
300.06,1.39,18.29,-1.94,5.05,0.83,-0.02,0.28,-0.22,-0.84,5.47
299.00,1.39,18.30,-1.05,5.14,0.18,-0.07,0.29,-0.11,-0.42,5.25
297.95,1.39,18.30,0.01,4.38,-0.28,-0.07,0.19,0.02,0.08,4.39
296.81,1.39,18.31,1.02,3.17,-0.46,-0.02,0.05,0.13,0.50,3.37
295.58,1.39,18.31,1.72,1.89,-0.09,0.05,-0.06,0.19,0.75,2.55
294.52,1.39,18.32,1.62,1.49,0.18,0.12,-0.12,0.22,0.84,2.21
293.38,1.39,18.32,1.30,2.35,0.37,0.15,-0.15,0.17,0.67,2.71
292.32,1.39,18.33,0.71,4.42,0.18,0.11,-0.13,0.15,0.59,4.48
291.27,1.39,18.34,0.32,6.76,0.00,0.06,-0.07,0.15,0.59,6.76
290.21,1.39,18.34,0.13,8.67,0.09,0.04,0.02,0.19,0.75,8.67
289.16,1.39,18.35,0.35,9.51,0.55,0.07,0.08,0.28,1.09,9.53
288.02,1.39,18.35,0.69,9.33,1.10,0.13,0.10,0.32,1.25,9.42
286.96,1.39,18.36,0.85,8.35,1.29,0.15,0.11,0.32,1.25,8.49
285.91,1.40,18.36,1.03,7.20,0.83,0.11,0.07,0.26,1.00,7.32
284.94,1.40,18.37,1.11,5.84,-0.18,0.01,0.02,0.15,0.59,5.95
283.80,1.40,18.38,1.11,4.66,-1.29,-0.12,-0.01,0.04,0.17,4.96
282.83,1.40,18.38,1.17,3.59,-1.75,-0.17,-0.00,0.00,0.00,4.16
281.69,1.40,18.39,1.07,2.93,-1.47,-0.14,-0.01,0.00,0.00,3.45
280.63,1.40,18.39,0.68,2.95,-0.74,-0.04,-0.06,0.02,0.08,3.11
279.58,1.40,18.40,0.18,3.94,0.09,0.10,-0.15,0.06,0.25,3.94
278.53,1.40,18.40,-0.28,5.48,0.64,0.18,-0.25,0.02,0.08,5.52
277.38,1.40,18.41,-0.64,7.13,0.55,0.17,-0.31,0.00,0.00,7.18
276.33,1.40,18.42,-0.59,8.04,0.37,0.10,-0.23,-0.11,-0.42,8.07
275.19,1.40,18.42,-0.29,7.91,-0.09,0.02,-0.03,-0.11,-0.42,7.91
274.04,1.40,18.43,0.37,6.65,-0.46,-0.04,0.18,-0.06,-0.25,6.68
